Timestamp,Velocity,Current,Temperature,Supply_voltage,PWM
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
127.41,6.41,83.03,55.0,11.1,19.55
